Date,Year,Site,Depth,Transect,Transect_old,Surveyor,GEN,morph,Number,Status,H1,H2,H3,H4
11/25/2015,2015,CristoRei,10m,3,3,CK,POR,br,1,Comp,turf,INV,,
11/25/2015,2015,CristoRei,10m,3,3,CK,STY,,1,Healthy,H,,,
11/25/2015,2015,CristoRei,10m,3,3,CK,POR,mass,1,Healthy,H,,,
11/25/2015,2015,CristoRei,10m,3,3,CK,POR,mass,1,Comp,PIG,PBL,turf,
11/25/2015,2015,CristoRei,10m,3,3,CK,POR,mass,1,Comp,PIG,,,
11/25/2015,2015,CristoRei,10m,3,3,CK,POR,mass,1,Comp,turf,,,
11/25/2015,2015,CristoRei,10m,3,3,CK,POR,mass,1,Comp,PRED,,,
11/25/2015,2015,CristoRei,10m,3,3,CK,POR,br,2,Healthy,H,,,
11/25/2015,2015,CristoRei,10m,3,3,CK,POR,other,1,Healthy,H,,,
11/25/2015,2015,CristoRei,10m,3,3,CK,POR,br,2,Comp,turf,,,
11/25/2015,2015,CristoRei,10m,3,3,CK,Favia,,1,Healthy,H,,,
11/25/2015,2015,CristoRei,10m,3,3,CK,PLA,,1,Healthy,H,,,
11/25/2015,2015,CristoRei,10m,3,3,CK,PLA,,1,Comp,turf,PBL,,
11/25/2015,2015,CristoRei,10m,3,3,CK,GONIAS,,2,Comp,Pale,,,
11/25/2015,2015,CristoRei,10m,3,3,CK,GONIAS,,1,Comp,turf,,,
11/25/2015,2015,CristoRei,10m,3,3,CK,GONIAS,,1,Bleaching,PBL,,,
11/25/2015,2015,CristoRei,10m,3,3,CK,FUN,,39,Healthy,H,,,
11/25/2015,2015,CristoRei,10m,3,3,CK,FUN,,2,Comp,TL,,,
11/25/2015,2015,CristoRei,10m,3,3,CK,CTE,,5,Healthy,H,,,
11/25/2015,2015,CristoRei,10m,3,3,CK,SAN,,1,Healthy,H,,,
11/25/2015,2015,CristoRei,10m,3,3,CK,HAL,,1,Healthy,H,,,
11/25/2015,2015,CristoRei,10m,3,3,CK,FUN,,1,Comp,Pale,,,
11/25/2015,2015,CristoRei,10m,3,3,CK,FUN,,2,Comp,PIG,,,
11/25/2015,2015,CristoRei,10m,3,3,CK,FUN,,1,Bleaching,PBL,,,
11/25/2015,2015,CristoRei,10m,3,3,CK,FUN,,3,Comp,PIG,PBL,Broken,
11/25/2015,2015,CristoRei,10m,3,3,CK,GAL,,5,Healthy,H,,,
11/25/2015,2015,CristoRei,10m,3,3,CK,GAL,,2,Comp,turf,,,
11/25/2015,2015,CristoRei,10m,3,3,CK,OXY,,2,Healthy,H,,,
11/25/2015,2015,CristoRei,10m,3,3,CK,OXY,,1,Comp,Broken,,,
11/25/2015,2015,CristoRei,10m,3,3,CK,EPHY,,3,Healthy,H,,,
11/25/2015,2015,CristoRei,10m,3,3,CK,MYC,,5,Healthy,H,,,
11/25/2015,2015,CristoRei,10m,3,3,CK,LOB,,2,Healthy,H,,,
11/25/2015,2015,CristoRei,10m,3,3,CK,MER,,3,Healthy,H,,,
11/25/2015,2015,CristoRei,10m,3,3,CK,MER,sm,1,Comp,whspot,,,
11/25/2015,2015,CristoRei,10m,3,3,CK,HYD,,3,Healthy,H,,,
11/25/2015,2015,CristoRei,10m,3,3,CK,PAV,,3,Healthy,H,,,
11/25/2015,2015,CristoRei,10m,3,3,CK,PAC,,3,Healthy,H,,,
11/25/2015,2015,CristoRei,10m,3,3,CK,PAC,,1,Disease,GA,WH,BUR,
11/25/2015,2015,CristoRei,10m,3,3,CK,GAR,,1,Healthy,H,,,
11/25/2015,2015,CristoRei,10m,3,3,CK,PAC,,1,Comp,turf,,,
11/25/2015,2015,CristoRei,10m,3,3,CK,PSA,,1,Healthy,H,,,
11/25/2015,2015,CristoRei,10m,3,3,CK,COS,,1,Healthy,H,,,
11/25/2015,2015,CristoRei,10m,3,3,CK,EUP,,1,Healthy,H,,,
11/25/2015,2015,CristoRei,10m,3,3,CK,POR,br,1,Comp,MA,Soft,,
11/25/2015,2015,CristoRei,10m,3,3,CK,POR,other,2,Comp,turf,PIG,,
11/25/2015,2015,CristoRei,10m,3,3,CK,POR,other,2,Bleaching,PBL,,,
11/25/2015,2015,CristoRei,5m,3,3,CK,ACR,tab,4,Healthy,H,,,
11/25/2015,2015,CristoRei,5m,3,3,CK,ACR,tab,1,Comp,turf,,,
11/25/2015,2015,CristoRei,5m,3,3,CK,ACR,bush,2,Healthy,H,,,
11/25/2015,2015,CristoRei,5m,3,3,CK,ACR,stag,1,Healthy,H,,,
11/25/2015,2015,CristoRei,5m,3,3,CK,MONTI,,22,Healthy,H,,,
11/25/2015,2015,CristoRei,5m,3,3,CK,MONTI,,1,Bleaching,turf,PBL,,
11/25/2015,2015,CristoRei,5m,3,3,CK,POC,,8,Healthy,H,,,
11/25/2015,2015,CristoRei,5m,3,3,CK,POC,,2,Bleaching,PBT,,,
11/25/2015,2015,CristoRei,5m,3,3,CK,STY,,1,Bleaching,PBT,,,
11/25/2015,2015,CristoRei,5m,3,3,CK,POR,br,14,Healthy,H,,,
11/25/2015,2015,CristoRei,5m,3,3,CK,POR,other,2,Healthy,H,,,
11/25/2015,2015,CristoRei,5m,3,3,CK,POR,br,5,Comp,turf,,,
11/25/2015,2015,CristoRei,5m,3,3,CK,POR,br,1,Bleaching,PBL,,,
11/25/2015,2015,CristoRei,5m,3,3,CK,POR,other,1,Comp,turf,,,
11/25/2015,2015,CristoRei,5m,3,3,CK,EPOR,,3,Healthy,H,,,
11/25/2015,2015,CristoRei,5m,3,3,CK,PLA,,3,Healthy,H,,,
11/25/2015,2015,CristoRei,5m,3,3,CK,PLA,,1,Bleaching,BL,,,
11/25/2015,2015,CristoRei,5m,3,3,CK,GONIAS,,1,Healthy,H,,,
11/25/2015,2015,CristoRei,5m,3,3,CK,GONIAS,,5,Comp,Pale,,,
11/25/2015,2015,CristoRei,5m,3,3,CK,GONIAS,,2,Bleaching,PBL,,,
11/25/2015,2015,CristoRei,5m,3,3,CK,CYP,,2,Bleaching,PBL,,,
11/25/2015,2015,CristoRei,5m,3,3,CK,FUN,,67,Healthy,H,,,
11/25/2015,2015,CristoRei,5m,3,3,CK,CTE,,4,Healthy,H,,,
11/25/2015,2015,CristoRei,5m,3,3,CK,SAN,,1,Healthy,H,,,
11/25/2015,2015,CristoRei,5m,3,3,CK,HAL,,3,Healthy,H,,,
11/25/2015,2015,CristoRei,5m,3,3,CK,CTE,,3,Bleaching,PBL,,,
11/25/2015,2015,CristoRei,5m,3,3,CK,GAL,,14,Healthy,H,,,
11/25/2015,2015,CristoRei,5m,3,3,CK,GAL,,1,Comp,turf,BARN,,
11/25/2015,2015,CristoRei,5m,3,3,CK,GAL,,6,Comp,turf,,,
11/25/2015,2015,CristoRei,5m,3,3,CK,GAL,,2,Comp,TL,,,
11/25/2015,2015,CristoRei,5m,3,3,CK,GAL,,2,Comp,TUN,,,
11/25/2015,2015,CristoRei,5m,3,3,CK,GAL,,1,Comp,INV,,,
11/25/2015,2015,CristoRei,5m,3,3,CK,PEC,,3,Healthy,H,,,
11/25/2015,2015,CristoRei,5m,3,3,CK,MYC,,3,Healthy,H,,,
11/25/2015,2015,CristoRei,5m,3,3,CK,EPHY,,1,Comp,Pale,,,
11/25/2015,2015,CristoRei,5m,3,3,CK,LOB,,2,Healthy,H,,,
11/25/2015,2015,CristoRei,5m,3,3,CK,MER,,1,Healthy,H,,,
11/25/2015,2015,CristoRei,5m,3,3,CK,MER,,1,Comp,TL,,,
11/25/2015,2015,CristoRei,5m,3,3,CK,HYD,,3,Healthy,H,,,
11/25/2015,2015,CristoRei,5m,3,3,CK,PAV,,7,Healthy,H,,,
11/25/2015,2015,CristoRei,5m,3,3,CK,PAV,,1,Comp,turf,PBL,,
11/25/2015,2015,CristoRei,5m,3,3,CK,GAR,,2,Healthy,H,,,
11/25/2015,2015,CristoRei,5m,3,3,CK,PAC,,1,Comp,turf,,,
11/25/2015,2015,CristoRei,5m,3,3,CK,COS,,1,Healthy,H,,,
11/25/2015,2015,CristoRei,5m,3,3,CK,POR,br,1,Comp,CCA,,,
11/25/2015,2015,CristoRei,5m,3,3,CK,POR,br,2,Comp,CCA,turf,,
11/25/2015,2015,CristoRei,5m,3,3,CK,MONTI,br,17,Healthy,H,,,
11/25/2015,2015,CristoRei,5m,3,3,CK,MONTI,br,3,Comp,turf,,,
11/25/2015,2015,CristoRei,5m,3,3,CK,MONTI,br,1,Comp,CY,,,
11/25/2015,2015,CristoRei,5m,3,3,CK,MONTI,br,1,Comp,MA,,,
11/25/2015,2015,CristoRei,5m,3,3,CK,GAL,,3,Comp,DRU,,,
11/25/2015,2015,CristoRei,5m,3,3,CK,GAL,,1,Comp,INV,PBL,,
11/25/2015,2015,CristoRei,5m,3,3,CK,GAL,,1,Comp,turf,TL,,
11/25/2015,2015,CristoRei,5m,3,3,CK,GAL,,4,Comp,MILLE,,,
11/25/2015,2015,CristoRei,5m,3,3,CK,Leptoria,,1,Comp,Pale,,,
11/25/2015,2015,CristoRei,5m,3,3,CK,Leptoria,,1,Bleaching,BL,,,
11/27/2015,2015,Manatuto,10m,1,1,CK,ACR,tab,1,Healthy,H,,,
11/27/2015,2015,Manatuto,10m,1,1,CK,ACR,bush,2,Healthy,H,,,
11/27/2015,2015,Manatuto,10m,1,1,CK,ACR,tab,1,Comp,Broken,Crabgall,turf,
11/27/2015,2015,Manatuto,10m,1,1,CK,MONTI,,7,Healthy,H,,,
11/27/2015,2015,Manatuto,10m,1,1,CK,MONTI,,1,Disease,WS,,,
11/27/2015,2015,Manatuto,10m,1,1,CK,MONTI,,1,Comp,turf,,,
11/27/2015,2015,Manatuto,10m,1,1,CK,POC,,1,Bleaching,PBT,,,
11/27/2015,2015,Manatuto,10m,1,1,CK,POC,,1,Bleaching,PBL,,,
11/27/2015,2015,Manatuto,10m,1,1,CK,POC,,2,Comp,DRU,,,
11/27/2015,2015,Manatuto,10m,1,1,CK,POC,,1,Comp,MA,,,
11/27/2015,2015,Manatuto,10m,1,1,CK,SER,,2,Healthy,H,,,
11/27/2015,2015,Manatuto,10m,1,1,CK,SER,,7,Bleaching,PBT,,,
11/27/2015,2015,Manatuto,10m,1,1,CK,SER,,1,Comp,Crabgall,PBL,,
11/27/2015,2015,Manatuto,10m,1,1,CK,SER,,1,Bleaching,PBL,,,
11/27/2015,2015,Manatuto,10m,1,1,CK,SER,,1,Comp,SP,Broken,,
11/27/2015,2015,Manatuto,10m,1,1,CK,POR,mass,2,Healthy,H,,,
11/27/2015,2015,Manatuto,10m,1,1,CK,POR,mass,1,Comp,PIG,PBL,,
11/27/2015,2015,Manatuto,10m,1,1,CK,POR,mass,1,Comp,PIG,,,
11/27/2015,2015,Manatuto,10m,1,1,CK,Favia,,1,Healthy,H,,,
11/27/2015,2015,Manatuto,10m,1,1,CK,Favia,,1,Comp,turf,BARN,,
11/27/2015,2015,Manatuto,10m,1,1,CK,Favia,,1,Comp,turf,,,
11/27/2015,2015,Manatuto,10m,1,1,CK,EPOR,,1,Healthy,H,,,
11/27/2015,2015,Manatuto,10m,1,1,CK,PLA,,1,Healthy,H,,,
11/27/2015,2015,Manatuto,10m,1,1,CK,CYP,,1,Bleaching,PBL,,,
11/27/2015,2015,Manatuto,10m,1,1,CK,FUN,,42,Healthy,H,,,
11/27/2015,2015,Manatuto,10m,1,1,CK,FUN,,1,Comp,BARN,,,
11/27/2015,2015,Manatuto,10m,1,1,CK,FUN,,1,Comp,INV,turf,,
11/27/2015,2015,Manatuto,10m,1,1,CK,CTE,,2,Healthy,H,,,
11/27/2015,2015,Manatuto,10m,1,1,CK,POL,,1,Healthy,H,,,
11/27/2015,2015,Manatuto,10m,1,1,CK,FUN,,1,Disease,GA,,,
11/27/2015,2015,Manatuto,10m,1,1,CK,FUN,,1,Bleaching,PBL,,,
11/27/2015,2015,Manatuto,10m,1,1,CK,FUN,,3,Comp,turf,,,
11/27/2015,2015,Manatuto,10m,1,1,CK,FUN,,1,Comp,Pale,,,
11/27/2015,2015,Manatuto,10m,1,1,CK,CTE,,2,Bleaching,PBL,,,
11/27/2015,2015,Manatuto,10m,1,1,CK,GAL,,2,Healthy,H,,,
11/27/2015,2015,Manatuto,10m,1,1,CK,PEC,,4,Healthy,H,,,
11/27/2015,2015,Manatuto,10m,1,1,CK,EPHY,,2,Healthy,H,,,
11/27/2015,2015,Manatuto,10m,1,1,CK,MYC,,2,Healthy,H,,,
11/27/2015,2015,Manatuto,10m,1,1,CK,LOB,,2,Healthy,H,,,
11/27/2015,2015,Manatuto,10m,1,1,CK,HYD,,1,Healthy,H,,,
11/27/2015,2015,Manatuto,10m,1,1,CK,PAC,,7,Healthy,H,,,
11/27/2015,2015,Manatuto,10m,1,1,CK,COS,,1,Healthy,H,,,
11/27/2015,2015,Manatuto,10m,1,1,CK,PAC,,1,Comp,turf,,,
11/27/2015,2015,Manatuto,10m,1,1,CK,EUP,,1,Healthy,H,,,
11/27/2015,2015,Manatuto,10m,1,1,CK,PLE,,1,Healthy,H,,,
11/27/2015,2015,Manatuto,10m,1,1,CK,TUB,,1,Healthy,H,,,
11/27/2015,2015,Manatuto,10m,1,1,CK,POR,mass,1,Comp,turf,PBL,,
11/27/2015,2015,Manatuto,10m,1,1,CK,SER,,1,Comp,Crabgall,PBL,Tip,Broken
11/27/2015,2015,Manatuto,10m,1,1,CK,SER,,2,Comp,turf,PBT,,
11/27/2015,2015,Manatuto,10m,1,1,CK,SER,,1,Comp,Crabgall,PBT,,
11/27/2015,2015,Manatuto,10m,1,1,CK,SER,,1,Comp,turf,BL,,
11/27/2015,2015,Manatuto,10m,1,1,CK,SER,,1,Comp,INV,turf,,
11/27/2015,2015,Manatuto,5m,1,1,CK,ACR,tab,2,Healthy,H,,,
11/27/2015,2015,Manatuto,5m,1,1,CK,ACR,,1,Comp,Broken,,,
11/27/2015,2015,Manatuto,5m,1,1,CK,ACR,bush,2,Healthy,H,,,
11/27/2015,2015,Manatuto,5m,1,1,CK,ACR,,1,Disease,WS,,,
11/27/2015,2015,Manatuto,5m,1,1,CK,MONTI,,6,Healthy,H,,,
11/27/2015,2015,Manatuto,5m,1,1,CK,MONTI,,1,Comp,turf,PIG,,
11/27/2015,2015,Manatuto,5m,1,1,CK,MONTI,,1,Bleaching,PIG,PBL,,
11/27/2015,2015,Manatuto,5m,1,1,CK,MONTI,,1,Comp,turf,,,
11/27/2015,2015,Manatuto,5m,1,1,CK,MONTI,,1,Comp,TUN,,,
11/27/2015,2015,Manatuto,5m,1,1,CK,MONTI,,1,Comp,Pale,,,
11/27/2015,2015,Manatuto,5m,1,1,CK,POC,,1,Healthy,H,,,
11/27/2015,2015,Manatuto,5m,1,1,CK,POC,,1,Comp,turf,Pale,,
11/27/2015,2015,Manatuto,5m,1,1,CK,POC,,3,Comp,turf,,,
11/27/2015,2015,Manatuto,5m,1,1,CK,SER,,2,Healthy,H,,,
11/27/2015,2015,Manatuto,5m,1,1,CK,SER,,5,Bleaching,PBT,,,
11/27/2015,2015,Manatuto,5m,1,1,CK,SER,,1,Bleaching,turf,BL,,
11/27/2015,2015,Manatuto,5m,1,1,CK,STY,,1,Bleaching,PBT,,,
11/27/2015,2015,Manatuto,5m,1,1,CK,SER,,2,Comp,turf,,,
11/27/2015,2015,Manatuto,5m,1,1,CK,SER,,1,Bleaching,PBL,,,
11/27/2015,2015,Manatuto,5m,1,1,CK,SER,,1,Comp,DRU,,,
11/27/2015,2015,Manatuto,5m,1,1,CK,POR,mass,9,Healthy,H,,,
11/27/2015,2015,Manatuto,5m,1,1,CK,POR,mass,3,Comp,BARN,,,
11/27/2015,2015,Manatuto,5m,1,1,CK,POR,mass,2,Comp,BUR,,,
11/27/2015,2015,Manatuto,5m,1,1,CK,POR,mass,1,Comp,PRED,,,
11/27/2015,2015,Manatuto,5m,1,1,CK,POR,mass,3,Comp,turf,,,
11/27/2015,2015,Manatuto,5m,1,1,CK,POR,mass,2,Comp,PIG,,,
11/27/2015,2015,Manatuto,5m,1,1,CK,POR,br,4,Healthy,H,,,
11/27/2015,2015,Manatuto,5m,1,1,CK,POR,br,3,Comp,turf,,,
11/27/2015,2015,Manatuto,5m,1,1,CK,POR,other,1,Comp,turf,,,
11/27/2015,2015,Manatuto,5m,1,1,CK,MON,,3,Healthy,H,,,
11/27/2015,2015,Manatuto,5m,1,1,CK,MON,,1,Comp,turf,,,
11/27/2015,2015,Manatuto,5m,1,1,CK,MON,,2,Bleaching,PBL,,,
11/27/2015,2015,Manatuto,5m,1,1,CK,FAV,,2,Healthy,H,,,
11/27/2015,2015,Manatuto,5m,1,1,CK,EPOR,,1,Healthy,H,,,
11/27/2015,2015,Manatuto,5m,1,1,CK,FAV,,2,Bleaching,PBL,,,
11/27/2015,2015,Manatuto,5m,1,1,CK,PLA,,15,Healthy,H,,,
11/27/2015,2015,Manatuto,5m,1,1,CK,GONIAS,,1,Healthy,H,,,
11/27/2015,2015,Manatuto,5m,1,1,CK,GONIAS,,1,Comp,turf,SED,,
11/27/2015,2015,Manatuto,5m,1,1,CK,GONIAS,,1,Comp,CCA,,,
11/27/2015,2015,Manatuto,5m,1,1,CK,PLA,,2,Bleaching,PBL,,,
11/27/2015,2015,Manatuto,5m,1,1,CK,GONIAS,,2,Bleaching,PBL,,,
11/27/2015,2015,Manatuto,5m,1,1,CK,GONIAS,,1,Comp,turf,,,
11/27/2015,2015,Manatuto,5m,1,1,CK,GONIAS,,3,Comp,Pale,,,
11/27/2015,2015,Manatuto,5m,1,1,CK,DIP,,2,Healthy,H,,,
11/27/2015,2015,Manatuto,5m,1,1,CK,CYP,,1,Comp,turf,,,
11/27/2015,2015,Manatuto,5m,1,1,CK,CYP,,4,Bleaching,PBL,,,
11/27/2015,2015,Manatuto,5m,1,1,CK,FUN,,9,Healthy,H,,,
11/27/2015,2015,Manatuto,5m,1,1,CK,FUN,,1,Comp,turf,BARN,,
11/27/2015,2015,Manatuto,5m,1,1,CK,GAL,,1,Healthy,H,,,
11/27/2015,2015,Manatuto,5m,1,1,CK,GAL,,2,Comp,turf,,,
11/27/2015,2015,Manatuto,5m,1,1,CK,PEC,,1,Healthy,H,,,
11/27/2015,2015,Manatuto,5m,1,1,CK,EPHY,,1,Healthy,H,,,
11/27/2015,2015,Manatuto,5m,1,1,CK,MYC,,2,Healthy,H,,,
11/27/2015,2015,Manatuto,5m,1,1,CK,LOB,,2,Healthy,H,,,
11/27/2015,2015,Manatuto,5m,1,1,CK,LOB,,1,Comp,TUN,turf,,
11/27/2015,2015,Manatuto,5m,1,1,CK,MER,,1,Healthy,H,,,
11/27/2015,2015,Manatuto,5m,1,1,CK,HYD,,1,Healthy,H,,,
11/27/2015,2015,Manatuto,5m,1,1,CK,MER,,1,Comp,turf,,,
11/27/2015,2015,Manatuto,5m,1,1,CK,PAV,,4,Healthy,H,,,
11/27/2015,2015,Manatuto,5m,1,1,CK,PAC,,1,Comp,turf,,,
11/27/2015,2015,Manatuto,5m,1,1,CK,PSA,,2,Healthy,H,,,
11/27/2015,2015,Manatuto,5m,1,1,CK,PSA,,1,Comp,BUR,,,
11/27/2015,2015,Manatuto,5m,1,1,CK,COS,,2,Healthy,H,,,
11/27/2015,2015,Manatuto,5m,1,1,CK,EUP,,2,Healthy,H,,,
11/27/2015,2015,Manatuto,5m,1,1,CK,EUP,,2,Comp,BARN,,,
11/27/2015,2015,Manatuto,5m,1,1,CK,POR,mass,2,Comp,BARN,PIG,turf,
11/27/2015,2015,Manatuto,5m,1,1,CK,POR,mass,1,Comp,BARN,,,
11/27/2015,2015,Manatuto,5m,1,1,CK,POR,mass,1,Comp,Crabgall,CCA,turf,BUR
11/27/2015,2015,Manatuto,5m,1,1,CK,POR,mass,1,Comp,CCA,,,
11/27/2015,2015,Manatuto,5m,1,1,CK,POR,mass,1,Comp,turf,CCA,,
11/27/2015,2015,Manatuto,5m,1,1,CK,LEPTA,,2,Comp,turf,,,
11/27/2015,2015,Manatuto,5m,1,1,CK,SER,,2,Comp,turf,PBT,,
11/27/2015,2015,Manatuto,5m,1,1,CK,SER,,1,Comp,INV,,,
11/27/2015,2015,Manatuto,5m,1,1,CK,POC,,1,Comp,BARN,CCA,turf,TUN
11/27/2015,2015,Manatuto,5m,2,2,CK,ACR,tab,1,Comp,BARN,,,
11/27/2015,2015,Manatuto,5m,2,2,CK,ACR,bush,4,Healthy,H,,,
11/27/2015,2015,Manatuto,5m,2,2,CK,ISO,,2,Healthy,H,,,
11/27/2015,2015,Manatuto,5m,2,2,CK,MONTI,,6,Healthy,H,,,
11/27/2015,2015,Manatuto,5m,2,2,CK,MONTI,,1,Comp,MA,,,
11/27/2015,2015,Manatuto,5m,2,2,CK,MONTI,,1,Comp,BUR,,,
11/27/2015,2015,Manatuto,5m,2,2,CK,MONTI,,1,Comp,BUR,MA,,
11/27/2015,2015,Manatuto,5m,2,2,CK,MONTI,br,1,Healthy,H,,,
11/27/2015,2015,Manatuto,5m,2,2,CK,ISO,,1,Comp,turf,,,
11/27/2015,2015,Manatuto,5m,2,2,CK,MONTI,,5,Comp,turf,,,
11/27/2015,2015,Manatuto,5m,2,2,CK,MONTI,,1,Comp,INV,,,
11/27/2015,2015,Manatuto,5m,2,2,CK,MONTI,,1,Comp,turf,INV,,
11/27/2015,2015,Manatuto,5m,2,2,CK,POC,,5,Healthy,H,,,
11/27/2015,2015,Manatuto,5m,2,2,CK,POC,,1,Comp,BUR,,,
11/27/2015,2015,Manatuto,5m,2,2,CK,POC,,1,Comp,BUR,turf,BARN,
11/27/2015,2015,Manatuto,5m,2,2,CK,POC,,1,Comp,TL,PBL,,
11/27/2015,2015,Manatuto,5m,2,2,CK,POC,,1,Bleaching,PBL,,,
11/27/2015,2015,Manatuto,5m,2,2,CK,POC,,1,Comp,DRU,,,
11/27/2015,2015,Manatuto,5m,2,2,CK,POR,,3,Healthy,H,,,
11/27/2015,2015,Manatuto,5m,2,2,CK,POR,,4,Comp,turf,,,
11/27/2015,2015,Manatuto,5m,2,2,CK,GONIO,,1,Comp,FW,,,
11/27/2015,2015,Manatuto,5m,2,2,CK,Favia,,1,Healthy,H,,,
11/27/2015,2015,Manatuto,5m,2,2,CK,MON,,8,Healthy,H,,,
11/27/2015,2015,Manatuto,5m,2,2,CK,MON,,2,Comp,BUR,,,
11/27/2015,2015,Manatuto,5m,2,2,CK,MON,,1,Bleaching,PBL,,,
11/27/2015,2015,Manatuto,5m,2,2,CK,MON,,1,Comp,BARN,,,
11/27/2015,2015,Manatuto,5m,2,2,CK,Favia,,1,Comp,Pale,,,
11/27/2015,2015,Manatuto,5m,2,2,CK,MON,,1,Comp,Broken,,,
11/27/2015,2015,Manatuto,5m,2,2,CK,FAV,,8,Healthy,H,,,
11/27/2015,2015,Manatuto,5m,2,2,CK,EPOR,,1,Healthy,H,,,
11/27/2015,2015,Manatuto,5m,2,2,CK,FAV,,1,Comp,turf,,,
11/27/2015,2015,Manatuto,5m,2,2,CK,EPOR,,1,Comp,turf,,,
11/27/2015,2015,Manatuto,5m,2,2,CK,FAV,,1,Bleaching,PBL,,,
11/27/2015,2015,Manatuto,5m,2,2,CK,PLA,,10,Healthy,H,,,
11/27/2015,2015,Manatuto,5m,2,2,CK,PLA,,1,Comp,CCA,,,
11/27/2015,2015,Manatuto,5m,2,2,CK,GONIAS,,3,Healthy,H,,,
11/27/2015,2015,Manatuto,5m,2,2,CK,GONIAS,,1,Comp,turf,Pale,,
11/27/2015,2015,Manatuto,5m,2,2,CK,GONIAS,,1,Comp,turf,BUR,,
11/27/2015,2015,Manatuto,5m,2,2,CK,PLA,,2,Comp,turf,,,
11/27/2015,2015,Manatuto,5m,2,2,CK,GONIAS,,1,Comp,turf,,,
11/27/2015,2015,Manatuto,5m,2,2,CK,PLA,,1,Bleaching,PBL,,,
11/27/2015,2015,Manatuto,5m,2,2,CK,PLA,,2,Comp,Pale,,,
11/27/2015,2015,Manatuto,5m,2,2,CK,DIP,,1,Healthy,H,,,
11/27/2015,2015,Manatuto,5m,2,2,CK,CYP,,1,Bleaching,PBL,,,
11/27/2015,2015,Manatuto,5m,2,2,CK,FUN,,3,Healthy,H,,,
11/27/2015,2015,Manatuto,5m,2,2,CK,FUN,,1,Comp,turf,INV,BUR,
11/27/2015,2015,Manatuto,5m,2,2,CK,POL,,1,Healthy,H,,,
11/27/2015,2015,Manatuto,5m,2,2,CK,GAL,,4,Healthy,H,,,
11/27/2015,2015,Manatuto,5m,2,2,CK,GAL,,6,Comp,turf,,,
11/27/2015,2015,Manatuto,5m,2,2,CK,EPHY,,1,Comp,turf,,,
11/27/2015,2015,Manatuto,5m,2,2,CK,LOB,,1,Healthy,H,,,
11/27/2015,2015,Manatuto,5m,2,2,CK,LOB,,2,Comp,turf,,,
11/27/2015,2015,Manatuto,5m,2,2,CK,LOB,,1,Comp,INV,,,
11/27/2015,2015,Manatuto,5m,2,2,CK,MER,,1,Healthy,H,,,
11/27/2015,2015,Manatuto,5m,2,2,CK,HYD,,5,Healthy,H,,,
11/27/2015,2015,Manatuto,5m,2,2,CK,HYD,,1,Comp,turf,,,
11/27/2015,2015,Manatuto,5m,2,2,CK,PAV,,1,Healthy,H,,,
11/27/2015,2015,Manatuto,5m,2,2,CK,COE,,1,Healthy,H,,,
11/27/2015,2015,Manatuto,5m,2,2,CK,PAC,,1,Healthy,H,,,
11/27/2015,2015,Manatuto,5m,2,2,CK,PSA,,3,Healthy,H,,,
11/27/2015,2015,Manatuto,5m,2,2,CK,PSA,,1,Comp,BARN,,,
11/27/2015,2015,Manatuto,5m,2,2,CK,COS,,1,Healthy,H,,,
11/27/2015,2015,Manatuto,5m,2,2,CK,PLE,,1,Healthy,H,,,
11/27/2015,2015,Manatuto,5m,2,2,CK,turf,,1,Healthy,H,,,
11/27/2015,2015,Manatuto,5m,2,2,CK,POR,mass,2,Comp,turf,CCA,,
11/27/2015,2015,Manatuto,5m,2,2,CK,POR,mass,1,Comp,PIG,TUN,,
11/27/2015,2015,Manatuto,5m,2,2,CK,POR,mass,4,Comp,PIG,BUR,,
11/27/2015,2015,Manatuto,5m,2,2,CK,POR,mass,4,Comp,BUR,turf,,
11/27/2015,2015,Manatuto,5m,2,2,CK,POR,mass,1,Comp,BARN,,,
11/27/2015,2015,Manatuto,5m,2,2,CK,POR,mass,1,Comp,SP,MA,FW,
11/27/2015,2015,Manatuto,5m,2,2,CK,POR,mass,1,Comp,PRED,CCA,,
11/27/2015,2015,Manatuto,5m,2,2,CK,POR,mass,1,Comp,PRED,turf,,
11/27/2015,2015,Manatuto,5m,2,2,CK,POR,mass,2,Comp,BUR,CCA,,
11/27/2015,2015,Manatuto,5m,2,2,CK,POR,mass,2,Comp,MA,BUR,,
11/27/2015,2015,Manatuto,5m,2,2,CK,MONTI,,1,Comp,BUR,turf,CCA,
11/27/2015,2015,Manatuto,5m,2,2,CK,MONTI,,1,Comp,MA,,,
11/27/2015,2015,Manatuto,5m,2,2,CK,MONTI,,3,Comp,PIG,BUR,,
11/27/2015,2015,Manatuto,5m,2,2,CK,MONTI,,1,Comp,turf,SED,BUR,
11/27/2015,2015,Manatuto,5m,2,2,CK,CYP,,1,Comp,INV,MA,,
11/28/2015,2015,Manatuto,10m,3,3,CK,ACR,tab,5,Healthy,H,,,
11/28/2015,2015,Manatuto,10m,3,3,CK,ACR,tab,1,Bleaching,PBL,,,
11/28/2015,2015,Manatuto,10m,3,3,CK,ACR,tab,1,Comp,turf,,,
11/28/2015,2015,Manatuto,10m,3,3,CK,ACR,tab,1,Comp,turf,DRU,,
11/28/2015,2015,Manatuto,10m,3,3,CK,ACR,tab,1,Comp,TUN,,,
11/28/2015,2015,Manatuto,10m,3,3,CK,ACR,bush,3,Healthy,H,,,
