"","Date","Dt.num","day.of.year","mtime","year","month","day","hour","Temp"
"336",2015-12-06,2015.92876712329,340,"12.9","2015",12,6,9,30.0035
"337",2015-12-07,2015.93150684932,341,"12.0","2015",12,7,0,30.104
"338",2015-12-07,2015.93150684932,341,"12.1","2015",12,7,1,30.659
"339",2015-12-07,2015.93150684932,341,"12.10","2015",12,7,10,29.3535
"340",2015-12-07,2015.93150684932,341,"12.11","2015",12,7,11,30.154
"341",2015-12-07,2015.93150684932,341,"12.12","2015",12,7,12,30.3055
"342",2015-12-07,2015.93150684932,341,"12.13","2015",12,7,13,30.457
"343",2015-12-07,2015.93150684932,341,"12.14","2015",12,7,14,30.6595
"344",2015-12-07,2015.93150684932,341,"12.15","2015",12,7,15,30.963
"345",2015-12-07,2015.93150684932,341,"12.16","2015",12,7,16,31.217
"346",2015-12-07,2015.93150684932,341,"12.17","2015",12,7,17,31.166
"347",2015-12-07,2015.93150684932,341,"12.18","2015",12,7,18,31.166
"348",2015-12-07,2015.93150684932,341,"12.19","2015",12,7,19,31.014
"349",2015-12-07,2015.93150684932,341,"12.2","2015",12,7,2,30.6085
"350",2015-12-07,2015.93150684932,341,"12.20","2015",12,7,20,30.8625
"351",2015-12-07,2015.93150684932,341,"12.21","2015",12,7,21,29.703
"352",2015-12-07,2015.93150684932,341,"12.22","2015",12,7,22,29.0025
"353",2015-12-07,2015.93150684932,341,"12.23","2015",12,7,23,29.3025
"354",2015-12-07,2015.93150684932,341,"12.3","2015",12,7,3,30.0035
"355",2015-12-07,2015.93150684932,341,"12.4","2015",12,7,4,30.054
"356",2015-12-07,2015.93150684932,341,"12.5","2015",12,7,5,28.903
"357",2015-12-07,2015.93150684932,341,"12.6","2015",12,7,6,28.853
